DateTime,Open,High,Low,Close,Volume,TradeDirection,TakeProfitRate,StoplossRate,TakeProfitPrice,LongStopLossRelativetoOpenPrice,ShortStopLossRelativetoOpenPrice,TrailingStoplossExitPrice,TrailingExitStopLossDate,TakeProfitHitDate,ExitPrice,ExitDate
2010-07-04,1.2561,1.2564,1.2521,1.2538,0,Hold,0.02,0.01,,1.243539,1.268661,,,,,
2010-07-05,1.2539,1.2557,1.2479,1.2534,0,Hold,0.02,0.01,,1.241361,1.266439,,,,,
2010-07-06,1.2535,1.2661,1.2517,1.259,0,Hold,0.02,0.01,,1.240965,1.266035,,,,,
2010-07-07,1.2591,1.2687,1.2552,1.2652,0,Long,0.02,0.01,1.2842820000000001,1.246509,1.2716910000000001,1.2560129999999998,2010-07-12,2010-07-15,1.2560129999999998,2010-07-12
2010-07-08,1.2651,1.2711,1.2633,1.2685,0,Long,0.02,0.01,1.2904019999999998,1.252449,1.2777509999999999,1.2560129999999998,2010-07-12,2010-07-15,1.2560129999999998,2010-07-12
2010-07-09,1.2687,1.2728,1.2608,1.2639,0,Short,0.02,0.01,1.243326,1.2560129999999998,1.281387,1.2714889999999999,2010-07-13,,1.2714889999999999,2010-07-13
2010-07-10,,,,,0,Short,0.02,0.01,,,,1.2714889999999999,2010-07-13,,1.2714889999999999,2010-07-13
2010-07-11,1.2636,1.2646,1.2586,1.2597,0,Long,0.02,0.01,1.288872,1.250964,1.2762360000000001,1.277397,2010-07-21,2010-07-15,1.288872,2010-07-15
2010-07-12,1.2598,1.2612,1.255,1.259,0,Long,0.02,0.01,1.284996,1.247202,1.2723980000000001,1.277397,2010-07-21,2010-07-15,1.284996,2010-07-15
2010-07-13,1.2589,1.2737,1.2522,1.2717,0,Long,0.02,0.01,1.2840779999999998,1.246311,1.2714889999999999,1.277397,2010-07-21,2010-07-15,1.2840779999999998,2010-07-15
2010-07-14,1.2716,1.2777,1.2682,1.2752,0,Hold,0.02,0.01,,1.2588840000000001,1.284316,,,,,
2010-07-15,1.2753,1.2954,1.2716,1.2912,0,Long,0.02,0.01,1.3008060000000001,1.262547,1.2880530000000001,1.277397,2010-07-21,2010-07-20,1.3008060000000001,2010-07-20
2010-07-16,1.2911,1.3006,1.2888,1.2929,0,Short,0.02,0.01,1.265278,1.2781889999999998,1.304011,1.2897699999999999,2010-07-22,2010-08-23,1.2897699999999999,2010-07-22
2010-07-17,,,,,0,Hold,0.02,0.01,,,,,,,,
2010-07-18,1.2905,1.292,1.2882,1.2902,0,Long,0.02,0.01,1.31631,1.277595,1.303405,1.277397,2010-07-21,2010-08-02,1.277397,2010-07-21
2010-07-19,1.2903,1.2991,1.2869,1.2961,0,Hold,0.02,0.01,,1.277397,1.3032030000000001,,,,,
2010-07-20,1.2962,1.3027,1.2838,1.2881,0,Long,0.02,0.01,1.322124,1.283238,1.309162,1.283238,2010-07-21,2010-08-03,1.283238,2010-07-21
2010-07-21,1.288,1.2912,1.2731,1.2771,0,Hold,0.02,0.01,,1.27512,1.30088,,,,,
2010-07-22,1.277,1.2932,1.274,1.2886,0,Long,0.02,0.01,1.30254,1.26423,1.2897699999999999,1.314621,2010-08-09,2010-07-27,1.30254,2010-07-27
2010-07-23,1.2885,1.2964,1.2792,1.2908,0,Hold,0.02,0.01,,1.275615,1.301385,,,,,
2010-07-24,,,,,0,Long,0.02,0.01,,,,1.314621,2010-08-09,,1.314621,2010-08-09
2010-07-25,1.289,1.2943,1.2876,1.2929,0,Long,0.02,0.01,1.3147799999999998,1.2761099999999999,1.30189,1.314621,2010-08-09,2010-08-02,1.3147799999999998,2010-08-02
2010-07-26,1.2928,1.3016,1.2888,1.3008,0,Short,0.02,0.01,1.2669439999999998,1.279872,1.305728,1.3211810000000002,2010-08-03,2010-08-20,1.3211810000000002,2010-08-03
2010-07-27,1.3007,1.3045,1.2951,1.2994,0,Long,0.02,0.01,1.326714,1.287693,1.313707,1.314621,2010-08-09,2010-08-06,1.326714,2010-08-06
2010-07-28,1.2993,1.3041,1.2968,1.301,0,Short,0.02,0.01,1.2733139999999998,1.2863069999999999,1.312293,1.3211810000000002,2010-08-03,2010-08-15,1.3211810000000002,2010-08-03
2010-07-29,1.3009,1.3105,1.3003,1.3057,0,Long,0.02,0.01,1.326918,1.287891,1.313909,1.314621,2010-08-09,2010-08-06,1.326918,2010-08-06
2010-07-30,1.3056,1.3092,1.2979,1.305,0,Short,0.02,0.01,1.279488,1.2925440000000001,1.318656,1.3211810000000002,2010-08-03,2010-08-12,1.3211810000000002,2010-08-03
2010-07-31,,,,,0,Short,0.02,0.01,,,,1.3211810000000002,2010-08-03,,1.3211810000000002,2010-08-03
2010-08-01,1.3062,1.3086,1.3053,1.3082,0,Long,0.02,0.01,1.332324,1.2931380000000001,1.319262,1.314621,2010-08-09,2010-08-06,1.332324,2010-08-06
2010-08-02,1.3081,1.3194,1.3055,1.3168,0,Short,0.02,0.01,1.281938,1.295019,1.3211810000000002,1.3211810000000002,2010-08-03,2010-08-12,1.3211810000000002,2010-08-03
2010-08-03,1.3167,1.3261,1.3146,1.3215,0,Short,0.02,0.01,1.290366,1.303533,1.329867,1.327847,2010-08-06,2010-08-11,1.327847,2010-08-06
2010-08-04,1.3214,1.3232,1.313,1.3146,0,Long,0.02,0.01,1.347828,1.3081859999999998,1.334614,1.314621,2010-08-09,2010-09-24,1.314621,2010-08-09
2010-08-05,1.3147,1.3234,1.3118,1.3186,0,Hold,0.02,0.01,,1.301553,1.327847,,,,,
2010-08-06,1.3187,1.3333,1.3157,1.328,0,Long,0.02,0.01,1.345074,1.305513,1.331887,1.314621,2010-08-09,2010-09-24,1.314621,2010-08-09
2010-08-07,,,,,0,Long,0.02,0.01,,,,1.314621,2010-08-09,,1.314621,2010-08-09
2010-08-08,1.3294,1.3295,1.3275,1.328,0,Long,0.02,0.01,1.355988,1.316106,1.3426939999999998,1.314621,2010-08-09,2010-09-28,1.314621,2010-08-09
2010-08-09,1.3279,1.3307,1.3134,1.3148,0,Hold,0.02,0.01,,1.314621,1.3411790000000001,,,,,
2010-08-10,1.3147,1.3227,1.3073,1.3122,0,Short,0.02,0.01,1.288406,1.301553,1.327847,1.290578,2010-08-17,2010-08-11,1.288406,2010-08-11
2010-08-11,1.3121,1.3122,1.2829,1.2882,0,Long,0.02,0.01,1.3383420000000001,1.298979,1.325221,1.298979,2010-08-11,2010-09-22,1.298979,2010-08-11
2010-08-12,1.2883,1.2931,1.2779,1.2862,0,Hold,0.02,0.01,,1.275417,1.301183,,,,,
2010-08-13,1.2861,1.2905,1.2748,1.2753,0,Long,0.02,0.01,1.311822,1.273239,1.298961,1.27116,2010-08-20,2010-09-17,1.27116,2010-08-20
2010-08-14,,,,,0,Hold,0.02,0.01,,,,,,,,
2010-08-15,1.2765,1.2792,1.2733,1.2777,0,Long,0.02,0.01,1.30203,1.263735,1.2892649999999999,1.27116,2010-08-20,2010-09-14,1.27116,2010-08-20
2010-08-16,1.2778,1.287,1.277,1.2837,0,Hold,0.02,0.01,,1.265022,1.290578,,,,,
2010-08-17,1.2836,1.2915,1.2824,1.2839,0,Short,0.02,0.01,1.2579280000000002,1.270764,1.2964360000000001,1.283104,2010-09-01,,1.283104,2010-09-01
2010-08-18,1.284,1.2921,1.2781,1.2808,0,Hold,0.02,0.01,,1.27116,1.29684,,,,,
2010-08-19,1.2807,1.2901,1.277,1.2811,0,Long,0.02,0.01,1.306314,1.267893,1.293507,1.267893,2010-08-20,2010-09-16,1.267893,2010-08-20
2010-08-20,1.281,1.2832,1.2663,1.2711,0,Hold,0.02,0.01,,1.26819,1.29381,,,,,
2010-08-21,,,,,0,Long,0.02,0.01,,,,1.2765060000000001,2010-09-07,,1.2765060000000001,2010-09-07
2010-08-22,1.2704,1.2723,1.2688,1.2714,0,Short,0.02,0.01,1.2449919999999999,1.257696,1.283104,1.283104,2010-09-01,,1.283104,2010-09-01
2010-08-23,1.2713,1.2728,1.2619,1.2634,0,Short,0.02,0.01,1.2458740000000001,1.2585870000000001,1.284013,1.283104,2010-09-01,,1.283104,2010-09-01
2010-08-24,1.2633,1.2718,1.2587,1.2655,0,Long,0.02,0.01,1.288566,1.250667,1.2759330000000002,1.2765060000000001,2010-09-07,2010-09-03,1.288566,2010-09-03
2010-08-25,1.2656,1.2726,1.2607,1.2716,0,Short,0.02,0.01,1.240288,1.252944,1.278256,1.283104,2010-09-01,,1.283104,2010-09-01
2010-08-26,1.2717,1.2763,1.2663,1.2712,0,Long,0.02,0.01,1.297134,1.258983,1.2844170000000001,1.2765060000000001,2010-09-07,2010-09-14,1.2765060000000001,2010-09-07
2010-08-27,1.2713,1.2778,1.2675,1.2762,0,Hold,0.02,0.01,,1.2585870000000001,1.284013,,,,,
2010-08-28,,,,,0,Long,0.02,0.01,,,,1.2765060000000001,2010-09-07,,1.2765060000000001,2010-09-07
2010-08-29,1.276,1.2768,1.2733,1.2737,0,Hold,0.02,0.01,,1.26324,1.2887600000000001,,,,,
2010-08-30,1.2738,1.2746,1.2632,1.265,0,Hold,0.02,0.01,,1.2610620000000001,1.286538,,,,,
2010-08-31,1.2651,1.2742,1.2624,1.2703,0,Long,0.02,0.01,1.2904019999999998,1.252449,1.2777509999999999,1.2765060000000001,2010-09-07,2010-09-06,1.2904019999999998,2010-09-06
2010-09-01,1.2704,1.2854,1.2695,1.2787,0,Hold,0.02,0.01,,1.257696,1.283104,,,,,
2010-09-02,1.2788,1.2847,1.2776,1.2817,0,Short,0.02,0.01,1.253224,1.266012,1.291588,1.2916889999999999,2010-09-14,,1.2916889999999999,2010-09-14
2010-09-03,1.2818,1.2896,1.2808,1.2895,0,Long,0.02,0.01,1.307436,1.268982,1.294618,1.2765060000000001,2010-09-07,2010-09-16,1.2765060000000001,2010-09-07
2010-09-04,,,,,0,Short,0.02,0.01,,,,1.2916889999999999,2010-09-14,,1.2916889999999999,2010-09-14
2010-09-05,1.289,1.29,1.2871,1.2893,0,Short,0.02,0.01,1.26322,1.2761099999999999,1.30189,1.2916889999999999,2010-09-14,,1.2916889999999999,2010-09-14
2010-09-06,1.2894,1.2918,1.2788,1.2807,0,Short,0.02,0.01,1.2636120000000002,1.2765060000000001,1.302294,1.2916889999999999,2010-09-14,,1.2916889999999999,2010-09-14
2010-09-07,1.2806,1.2814,1.2676,1.2691,0,Long,0.02,0.01,1.306212,1.2677939999999999,1.293406,1.2677939999999999,2010-09-07,2010-09-16,1.2677939999999999,2010-09-07
2010-09-08,1.2692,1.2763,1.2659,1.2711,0,Hold,0.02,0.01,,1.2565080000000002,1.281892,,,,,
2010-09-09,1.2712,1.2765,1.2644,1.2664,0,Short,0.02,0.01,1.245776,1.258488,1.2839120000000002,1.2916889999999999,2010-09-14,,1.2916889999999999,2010-09-14
2010-09-10,1.2666,1.2746,1.2663,1.2682,0,Short,0.02,0.01,1.2412679999999998,1.2539339999999999,1.279266,1.2916889999999999,2010-09-14,,1.2916889999999999,2010-09-14
2010-09-11,,,,,0,Short,0.02,0.01,,,,1.2916889999999999,2010-09-14,,1.2916889999999999,2010-09-14
2010-09-12,1.2714,1.2798,1.2703,1.2788,0,Hold,0.02,0.01,,1.258686,1.2841140000000002,,,,,
2010-09-13,1.2789,1.2892,1.2783,1.2873,0,Long,0.02,0.01,1.304478,1.266111,1.2916889999999999,1.3816439999999999,2010-10-12,2010-09-16,1.304478,2010-09-16
2010-09-14,1.2874,1.3033,1.2829,1.2965,0,Long,0.02,0.01,1.3131480000000002,1.274526,1.3002740000000002,1.3816439999999999,2010-10-12,2010-09-17,1.3131480000000002,2010-09-17
2010-09-15,1.2966,1.3036,1.2959,1.2987,0,Long,0.02,0.01,1.322532,1.283634,1.309566,1.3816439999999999,2010-10-12,2010-09-21,1.322532,2010-09-21
2010-09-16,1.2986,1.3116,1.2978,1.3103,0,Long,0.02,0.01,1.324572,1.285614,1.311586,1.3816439999999999,2010-10-12,2010-09-21,1.324572,2010-09-21
2010-09-17,1.3104,1.3159,1.3019,1.3048,0,Short,0.02,0.01,1.284192,1.297296,1.323504,1.323504,2010-09-21,,1.323504,2010-09-21
2010-09-18,,,,,0,Hold,0.02,0.01,,,,,,,,
2010-09-19,1.3063,1.3083,1.3034,1.3073,0,Short,0.02,0.01,1.280174,1.293237,1.319363,1.319363,2010-09-21,,1.319363,2010-09-21
2010-09-20,1.3072,1.312,1.3028,1.3094,0,Short,0.02,0.01,1.281056,1.294128,1.320272,1.320272,2010-09-21,,1.320272,2010-09-21
2010-09-21,1.3095,1.3313,1.3064,1.3295,0,Long,0.02,0.01,1.33569,1.296405,1.3225950000000002,1.3816439999999999,2010-10-12,2010-09-22,1.33569,2010-09-22
2010-09-22,1.3296,1.344,1.3267,1.3395,0,Long,0.02,0.01,1.3561919999999998,1.316304,1.3428959999999999,1.3816439999999999,2010-10-12,2010-09-28,1.3561919999999998,2010-09-28
2010-09-23,1.3396,1.3413,1.3286,1.3344,0,Short,0.02,0.01,1.312808,1.326204,1.3529959999999999,1.347845,2010-09-24,2010-11-29,1.347845,2010-09-24
2010-09-24,1.3345,1.3495,1.3305,1.3489,0,Long,0.02,0.01,1.3611900000000001,1.321155,1.347845,1.3816439999999999,2010-10-12,2010-09-29,1.3611900000000001,2010-09-29
2010-09-25,,,,,0,Hold,0.02,0.01,,,,,,,,
2010-09-26,1.3486,1.3495,1.3447,1.3463,0,Long,0.02,0.01,1.375572,1.335114,1.3620860000000001,1.3816439999999999,2010-10-12,2010-10-01,1.375572,2010-10-01
2010-09-27,1.3462,1.3506,1.3425,1.346,0,Short,0.02,0.01,1.3192760000000001,1.332738,1.3596620000000001,1.3596620000000001,2010-09-29,2010-11-28,1.3596620000000001,2010-09-29
2010-09-28,1.3461,1.3595,1.338,1.3586,0,Short,0.02,0.01,1.319178,1.3326390000000001,1.359561,1.359561,2010-09-29,2010-11-28,1.359561,2010-09-29
2010-09-29,1.3585,1.3646,1.3573,1.3595,0,Hold,0.02,0.01,,1.344915,1.372085,,,,,
2010-09-30,1.3594,1.3683,1.3559,1.3659,0,Short,0.02,0.01,1.332212,1.3458059999999998,1.372994,1.372994,2010-10-01,2010-11-24,1.372994,2010-10-01
2010-10-01,1.366,1.3791,1.3629,1.3791,0,Short,0.02,0.01,1.33868,1.35234,1.37966,1.37966,2010-10-03,2010-11-23,1.37966,2010-10-03
2010-10-02,,,,,0,Long,0.02,0.01,,,,1.3816439999999999,2010-10-12,,1.3816439999999999,2010-10-12
2010-10-03,1.3801,1.3805,1.3746,1.376,0,Hold,0.02,0.01,,1.3662990000000002,1.393901,,,,,
2010-10-04,1.3759,1.3784,1.3636,1.365,0,Long,0.02,0.01,1.4034179999999998,1.3621409999999998,1.389659,1.3816439999999999,2010-10-12,2010-10-13,1.3816439999999999,2010-10-12
2010-10-05,1.3651,1.3858,1.3643,1.3846,0,Hold,0.02,0.01,,1.351449,1.378751,,,,,
2010-10-06,1.3847,1.3947,1.3797,1.3917,0,Long,0.02,0.01,1.4123940000000001,1.370853,1.398547,1.3816439999999999,2010-10-12,2010-10-15,1.3816439999999999,2010-10-12
2010-10-07,1.3918,1.4028,1.3856,1.3955,0,Hold,0.02,0.01,,1.3778819999999998,1.405718,,,,,
2010-10-08,1.3956,1.3983,1.3832,1.3937,0,Hold,0.02,0.01,,1.3816439999999999,1.409556,,,,,
2010-10-09,,,,,0,Long,0.02,0.01,,,,1.389564,2010-10-17,,1.389564,2010-10-17
2010-10-10,1.3994,1.4012,1.3958,1.3964,0,Short,0.02,0.01,1.3714119999999999,1.385406,1.413394,1.4103640000000002,2010-10-14,2010-10-19,1.4103640000000002,2010-10-14
2010-10-11,1.3965,1.3985,1.3844,1.388,0,Long,0.02,0.01,1.42443,1.382535,1.410465,1.382535,2010-10-12,2010-11-04,1.382535,2010-10-12
2010-10-12,1.3879,1.3977,1.3774,1.3965,0,Hold,0.02,0.01,,1.374021,1.4017789999999999,,,,,
2010-10-13,1.3964,1.4093,1.3912,1.4069,0,Short,0.02,0.01,1.3684720000000001,1.382436,1.4103640000000002,1.4103640000000002,2010-10-14,2010-11-10,1.4103640000000002,2010-10-14
2010-10-14,1.4068,1.4121,1.4007,1.4037,0,Short,0.02,0.01,1.3786640000000001,1.392732,1.420868,1.390972,2010-10-20,2010-10-19,1.3786640000000001,2010-10-19
2010-10-15,1.4036,1.4158,1.3936,1.3976,0,Long,0.02,0.01,1.431672,1.389564,1.417636,1.389564,2010-10-17,,1.389564,2010-10-17
2010-10-16,,,,,0,Short,0.02,0.01,,,,1.390972,2010-10-20,,1.390972,2010-10-20
2010-10-17,1.399,1.399,1.3862,1.3881,0,Long,0.02,0.01,1.4269800000000001,1.38501,1.41299,1.38501,2010-10-18,2010-11-04,1.38501,2010-10-18
2010-10-18,1.3882,1.4003,1.383,1.392,0,Hold,0.02,0.01,,1.3743180000000002,1.402082,,,,,
2010-10-19,1.3921,1.3957,1.3697,1.3771,0,Long,0.02,0.01,1.4199419999999998,1.3781789999999998,1.406021,1.3781789999999998,2010-10-19,2010-11-04,1.3781789999999998,2010-10-19
2010-10-20,1.3772,1.399,1.3753,1.3918,0,Short,0.02,0.01,1.349656,1.3634279999999999,1.390972,1.390972,2010-10-20,2010-11-16,1.390972,2010-10-20
2010-10-21,1.3917,1.4049,1.3888,1.3928,0,Hold,0.02,0.01,,1.377783,1.405617,,,,,
2010-10-22,1.3927,1.3971,1.3857,1.3952,0,Short,0.02,0.01,1.364846,1.378773,1.406627,1.4118789999999999,2010-11-03,2010-11-11,1.4118789999999999,2010-11-03
2010-10-23,,,,,0,Long,0.02,0.01,,,,1.405305,2010-11-05,,1.405305,2010-11-05
2010-10-24,1.3973,1.4035,1.3933,1.4028,0,Short,0.02,0.01,1.369354,1.383327,1.411273,1.4118789999999999,2010-11-03,2010-11-10,1.4118789999999999,2010-11-03
2010-10-25,1.4029,1.4079,1.3907,1.3961,0,Hold,0.02,0.01,,1.388871,1.416929,,,,,
2010-10-26,1.396,1.3981,1.3807,1.3811,0,Hold,0.02,0.01,,1.38204,1.4099599999999999,,,,,
2010-10-27,1.3812,1.3852,1.3733,1.3823,0,Long,0.02,0.01,1.408824,1.367388,1.395012,1.405305,2010-11-05,2010-11-03,1.408824,2010-11-03
2010-10-28,1.3824,1.395,1.3796,1.3902,0,Short,0.02,0.01,1.354752,1.368576,1.3962240000000001,1.4118789999999999,2010-11-03,2010-11-16,1.4118789999999999,2010-11-03
2010-10-29,1.3901,1.3946,1.3806,1.3946,0,Long,0.02,0.01,1.417902,1.376199,1.4040009999999998,1.405305,2010-11-05,2010-11-04,1.417902,2010-11-04
2010-10-30,,,,,0,Long,0.02,0.01,,,,1.405305,2010-11-05,,1.405305,2010-11-05
2010-10-31,1.3961,1.3996,1.3894,1.398,0,Long,0.02,0.01,1.424022,1.3821389999999998,1.410061,1.405305,2010-11-05,2010-11-04,1.424022,2010-11-04
2010-11-01,1.3979,1.401,1.3863,1.3916,0,Long,0.02,0.01,1.4258579999999998,1.383921,1.4118789999999999,1.405305,2010-11-05,2010-11-04,1.4258579999999998,2010-11-04
2010-11-02,1.3917,1.4057,1.3908,1.4018,0,Short,0.02,0.01,1.363866,1.377783,1.405617,1.405617,2010-11-02,2010-11-11,1.405617,2010-11-02
2010-11-03,1.4019,1.4152,1.3991,1.4136,0,Short,0.02,0.01,1.373862,1.387881,1.415919,1.415919,2010-11-04,2010-11-09,1.415919,2010-11-04
2010-11-04,1.4135,1.4281,1.4112,1.4196,0,Short,0.02,0.01,1.38523,1.399365,1.427635,1.427635,2010-11-04,2010-11-08,1.427635,2010-11-04
2010-11-05,1.4195,1.4229,1.4023,1.4031,0,Short,0.02,0.01,1.39111,1.405305,1.433695,1.3751149999999999,2010-11-12,2010-11-08,1.39111,2010-11-08
2010-11-06,,,,,0,Hold,0.02,0.01,,,,,,,,
2010-11-07,1.4057,1.4085,1.3918,1.3953,0,Short,0.02,0.01,1.377586,1.391643,1.419757,1.3751149999999999,2010-11-12,2010-11-09,1.377586,2010-11-09
2010-11-08,1.3952,1.3976,1.3846,1.3869,0,Hold,0.02,0.01,,1.381248,1.409152,,,,,
2010-11-09,1.3868,1.3973,1.3734,1.376,0,Short,0.02,0.01,1.359064,1.372932,1.400668,1.3751149999999999,2010-11-12,2010-11-12,1.3751149999999999,2010-11-12
2010-11-10,1.3761,1.3824,1.3669,1.3788,0,Long,0.02,0.01,1.4036220000000001,1.3623390000000002,1.389861,1.3623390000000002,2010-11-11,,1.3623390000000002,2010-11-11
2010-11-11,1.3787,1.3804,1.36,1.3616,0,Hold,0.02,0.01,,1.364913,1.392487,,,,,
2010-11-12,1.3615,1.3775,1.3573,1.369,0,Short,0.02,0.01,1.3342699999999998,1.347885,1.3751149999999999,1.3751149999999999,2010-11-12,2010-11-24,1.3751149999999999,2010-11-12
2010-11-13,,,,,0,Short,0.02,0.01,,,,1.372388,2010-11-19,,1.372388,2010-11-19
2010-11-14,1.3706,1.3749,1.3662,1.3684,0,Short,0.02,0.01,1.343188,1.356894,1.384306,1.372388,2010-11-19,2010-11-23,1.372388,2010-11-19
2010-11-15,1.3683,1.3685,1.356,1.3617,0,Short,0.02,0.01,1.340934,1.354617,1.3819830000000002,1.372388,2010-11-19,2010-11-23,1.372388,2010-11-19
2010-11-16,1.3618,1.3655,1.3446,1.3505,0,Long,0.02,0.01,1.389036,1.348182,1.3754179999999998,1.348182,2010-11-16,,1.348182,2010-11-16
2010-11-17,1.3504,1.3592,1.346,1.3587,0,Short,0.02,0.01,1.3233920000000001,1.336896,1.363904,1.372388,2010-11-19,2010-11-26,1.372388,2010-11-19
2010-11-18,1.3588,1.3667,1.3574,1.3629,0,Long,0.02,0.01,1.385976,1.345212,1.372388,1.36224,2010-11-22,,1.36224,2010-11-22
2010-11-19,1.3631,1.373,1.3618,1.3671,0,Short,0.02,0.01,1.3358379999999999,1.349469,1.376731,1.376731,2010-11-22,2010-11-24,1.376731,2010-11-22
2010-11-20,,,,,0,Long,0.02,0.01,,,,1.36224,2010-11-22,,1.36224,2010-11-22
2010-11-21,1.3719,1.3767,1.371,1.3761,0,Long,0.02,0.01,1.399338,1.3581809999999999,1.385619,1.36224,2010-11-22,,1.36224,2010-11-22
2010-11-22,1.376,1.3785,1.3544,1.3578,0,Long,0.02,0.01,1.4035199999999999,1.36224,1.3897599999999999,1.36224,2010-11-22,,1.36224,2010-11-22
2010-11-23,1.3579,1.3605,1.3359,1.3402,0,Hold,0.02,0.01,,1.344321,1.3714790000000001,,,,,
2010-11-24,1.3401,1.342,1.3283,1.3321,0,Hold,0.02,0.01,,1.326699,1.353501,,,,,
2010-11-25,1.3322,1.3386,1.3285,1.332,0,Long,0.02,0.01,1.3588440000000002,1.318878,1.345522,1.318581,2010-11-28,,1.318581,2010-11-28
2010-11-26,1.3319,1.3324,1.3199,1.324,0,Hold,0.02,0.01,,1.318581,1.3452190000000002,,,,,
2010-11-27,,,,,0,Long,0.02,0.01,,,,1.321848,2010-12-07,,1.321848,2010-12-07
2010-11-28,1.3283,1.329,1.3181,1.3224,0,Short,0.02,0.01,1.301734,1.315017,1.341583,1.3138079999999999,2010-12-01,2010-11-30,1.301734,2010-11-30
2010-11-29,1.3225,1.3301,1.3063,1.309,0,Hold,0.02,0.01,,1.309275,1.335725,,,,,
2010-11-30,1.3092,1.3135,1.2968,1.3009,0,Short,0.02,0.01,1.283016,1.2961079999999998,1.322292,1.3138079999999999,2010-12-01,,1.3138079999999999,2010-12-01
2010-12-01,1.3008,1.3181,1.3008,1.3105,0,Hold,0.02,0.01,,1.287792,1.3138079999999999,,,,,
2010-12-02,1.3106,1.3246,1.3059,1.3203,0,Hold,0.02,0.01,,1.297494,1.323706,,,,,
2010-12-03,1.3202,1.3437,1.3198,1.3413,0,Long,0.02,0.01,1.3466040000000001,1.306998,1.333402,1.321848,2010-12-07,2010-12-14,1.321848,2010-12-07
2010-12-04,,,,,0,Hold,0.02,0.01,,,,,,,,
2010-12-05,1.3376,1.3421,1.3333,1.3351,0,Short,0.02,0.01,1.3108479999999998,1.3242239999999998,1.350976,1.331483,2010-12-13,2010-12-20,1.331483,2010-12-13
2010-12-06,1.3352,1.338,1.3245,1.3336,0,Hold,0.02,0.01,,1.321848,1.348552,,,,,
2010-12-07,1.3335,1.34,1.3213,1.3231,0,Hold,0.02,0.01,,1.3201649999999998,1.346835,,,,,
2010-12-08,1.323,1.3321,1.3179,1.3313,0,Short,0.02,0.01,1.29654,1.3097699999999999,1.33623,1.331483,2010-12-13,,1.331483,2010-12-13
2010-12-09,1.3314,1.3316,1.3163,1.3253,0,Long,0.02,0.01,1.358028,1.3180859999999999,1.344714,1.3180859999999999,2010-12-09,,1.3180859999999999,2010-12-09
2010-12-10,1.3252,1.3281,1.3178,1.3227,0,Short,0.02,0.01,1.2986959999999999,1.311948,1.338452,1.331483,2010-12-13,,1.331483,2010-12-13
2010-12-11,,,,,0,Short,0.02,0.01,,,,1.331483,2010-12-13,,1.331483,2010-12-13
2010-12-12,1.3198,1.3209,1.3181,1.3184,0,Hold,0.02,0.01,,1.306602,1.3329980000000001,,,,,
2010-12-13,1.3183,1.3432,1.3182,1.3388,0,Short,0.02,0.01,1.291934,1.305117,1.331483,1.331483,2010-12-13,,1.331483,2010-12-13
2010-12-14,1.3387,1.3498,1.3335,1.3353,0,Short,0.02,0.01,1.311926,1.325313,1.352087,1.325625,2010-12-28,2010-12-20,1.311926,2010-12-20
2010-12-15,1.3352,1.3377,1.3208,1.3211,0,Short,0.02,0.01,1.3084959999999999,1.321848,1.348552,1.325625,2010-12-28,2010-12-21,1.3084959999999999,2010-12-21
2010-12-16,1.321,1.3294,1.318,1.3289,0,Long,0.02,0.01,1.34742,1.30779,1.33421,1.30779,2010-12-21,,1.30779,2010-12-21
2010-12-17,1.3288,1.3358,1.3132,1.3188,0,Hold,0.02,0.01,,1.315512,1.342088,,,,,
2010-12-18,,,,,0,Hold,0.02,0.01,,,,,,,,
2010-12-19,1.3186,1.3186,1.3124,1.3153,0,Hold,0.02,0.01,,1.305414,1.331786,,,,,
2010-12-20,1.3154,1.3193,1.3093,1.3166,0,Short,0.02,0.01,1.289092,1.3022459999999998,1.328554,1.325625,2010-12-28,,1.325625,2010-12-28
2010-12-21,1.3167,1.3201,1.3073,1.3133,0,Long,0.02,0.01,1.343034,1.303533,1.329867,1.310859,2010-12-28,,1.310859,2010-12-28
2010-12-22,1.3134,1.318,1.3077,1.3112,0,Short,0.02,0.01,1.287132,1.300266,1.3265339999999999,1.325625,2010-12-28,,1.325625,2010-12-28
2010-12-23,1.3111,1.315,1.3054,1.3128,0,Hold,0.02,0.01,,1.2979889999999998,1.324211,,,,,
2010-12-24,1.3127,1.3147,1.3092,1.3116,0,Hold,0.02,0.01,,1.2995729999999999,1.325827,,,,,
2010-12-25,,,,,0,Hold,0.02,0.01,,,,,,,,
2010-12-26,1.3114,1.313,1.3071,1.3126,0,Hold,0.02,0.01,,1.2982859999999998,1.324514,,,,,
2010-12-27,1.3125,1.3254,1.3112,1.3242,0,Long,0.02,0.01,1.33875,1.299375,1.325625,1.310859,2010-12-28,,1.310859,2010-12-28
2010-12-28,1.3241,1.3273,1.3083,1.3127,0,Hold,0.02,0.01,,1.310859,1.3373410000000001,,,,,
2010-12-29,1.3126,1.3258,1.3108,1.3234,0,Hold,0.02,0.01,,1.299474,1.325726,,,,,
2010-12-30,1.3235,1.3314,1.3223,1.329,0,Short,0.02,0.01,1.29703,1.3102649999999998,1.336735,,,,,
2010-12-31,1.3291,1.3292,1.3291,1.3291,0,Short,0.02,0.01,1.3025179999999998,1.315809,1.342391,,,,,
